province_name,town_name,location_type,type_of_water_source,number_of_people_served,time_in_queue,pollution_results,pollutant_ppm,biological
Hawassa,Rural,Rural,tap_in_home_broken,466,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,508,60,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,316,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,2766,223,NULL,NULL,NULL
Hawassa,Rural,Rural,well,238,0,"Contaminated: Chemical",1.71996,0
Hawassa,Rural,Rural,tap_in_home,990,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,268,0,"Contaminated: Chemical",4.8038,0
Hawassa,Rural,Rural,well,164,0,Clean,0.0885932,0.0000224643
Hawassa,Rural,Rural,well,244,0,"Contaminated: Biological",0,25.7703
Hawassa,Rural,Rural,well,214,0,"Contaminated: Biological",0,30.476
Hawassa,Rural,Rural,tap_in_home,820,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,700,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,908,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,344,0,"Contaminated: Chemical",3.16386,0
Hawassa,Rural,Rural,tap_in_home_broken,320,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,164,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,well,254,0,"Contaminated: Chemical",3.16811,0
Hawassa,Rural,Rural,shared_tap,3628,30,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3220,30,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,1668,23,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,2986,30,NULL,NULL,NULL
Hawassa,Rural,Rural,well,282,0,"Contaminated: Chemical",1.98018,0
Hawassa,Rural,Rural,well,230,0,"Contaminated: Chemical",9.58423,0
Hawassa,Rural,Rural,well,286,0,"Contaminated: Biological",0,318.664
Hawassa,Rural,Rural,tap_in_home_broken,562,0,NULL,NULL,NULL
Hawassa,Rural,Rural,river,680,13,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,440,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,902,0,NULL,NULL,NULL
Hawassa,Rural,Rural,river,822,7,NULL,NULL,NULL
Hawassa,Rural,Rural,well,284,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,shared_tap,3730,240,NULL,NULL,NULL
Hawassa,Rural,Rural,well,204,0,"Contaminated: Chemical",3.79783,0
Hawassa,Rural,Rural,well,220,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,well,210,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,river,466,27,NULL,NULL,NULL
Hawassa,Rural,Rural,well,284,0,"Contaminated: Chemical",8.77152,0
Hawassa,Rural,Rural,well,302,0,"Contaminated: Chemical",8.35362,0
Hawassa,Rural,Rural,well,218,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,well,236,0,"Contaminated: Biological",0,318.664
Hawassa,Rural,Rural,river,414,5,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,1310,118,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3354,30,NULL,NULL,NULL
Hawassa,Rural,Rural,well,262,0,Clean,0.0254553,0.0000525269
Hawassa,Rural,Rural,shared_tap,2538,207,NULL,NULL,NULL
Hawassa,Rural,Rural,well,330,0,"Contaminated: Chemical",3.75055,0
Hawassa,Rural,Rural,tap_in_home_broken,712,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,206,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,well,264,0,"Contaminated: Biological",0,9.94488
Hawassa,Rural,Rural,tap_in_home,690,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,274,0,Clean,0.0703495,0.000070624
Hawassa,Rural,Rural,well,260,0,"Contaminated: Chemical",3.6434,0
Hawassa,Rural,Rural,well,360,0,Clean,0.0247572,0.0000986803
Hawassa,Rural,Rural,tap_in_home_broken,888,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,172,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,well,336,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,shared_tap,1584,137,NULL,NULL,NULL
Hawassa,Rural,Rural,well,212,0,"Contaminated: Biological",0,495.898
Hawassa,Rural,Rural,well,296,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,river,734,7,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,582,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,290,0,"Contaminated: Chemical",6.98961,0
Hawassa,Rural,Rural,tap_in_home,416,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,332,0,"Contaminated: Chemical",7.69397,0
Hawassa,Rural,Rural,tap_in_home_broken,630,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,324,0,"Contaminated: Chemical",2.88882,0
Hawassa,Rural,Rural,well,374,0,"Contaminated: Chemical",6.69498,0
Hawassa,Rural,Rural,well,188,0,"Contaminated: Chemical",9.19188,0
Hawassa,Rural,Rural,well,394,0,"Contaminated: Chemical",3.68122,0
Hawassa,Rural,Rural,tap_in_home,708,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,858,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,748,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,292,0,"Contaminated: Chemical",7.13163,0
Hawassa,Rural,Rural,well,358,0,"Contaminated: Chemical",1.01813,0
Hawassa,Rural,Rural,tap_in_home,836,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,598,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,304,0,"Contaminated: Chemical",9.91674,0
Hawassa,Rural,Rural,well,190,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,shared_tap,1540,134,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,1682,145,NULL,NULL,NULL
Hawassa,Rural,Rural,well,356,0,"Contaminated: Chemical",1.3203,0
Hawassa,Rural,Rural,tap_in_home_broken,732,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,358,0,"Contaminated: Chemical",4.28385,0
Hawassa,Rural,Rural,tap_in_home_broken,596,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,958,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,380,0,"Contaminated: Biological",0,495.898
Hawassa,Rural,Rural,well,210,0,"Contaminated: Chemical",7.30353,0
Hawassa,Rural,Rural,river,994,10,NULL,NULL,NULL
Hawassa,Rural,Rural,well,322,0,"Contaminated: Biological",0,2.4107
Hawassa,Rural,Rural,well,366,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,well,328,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,tap_in_home_broken,892,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,604,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,198,0,"Contaminated: Biological",0,5.75022
Hawassa,Rural,Rural,well,328,0,"Contaminated: Biological",0,40.0481
Hawassa,Rural,Rural,well,196,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,well,314,0,Clean,0.0962628,0.0000509169
Hawassa,Rural,Rural,well,256,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,tap_in_home,566,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,2044,171,NULL,NULL,NULL
Hawassa,Rural,Rural,river,600,23,NULL,NULL,NULL
Hawassa,Rural,Rural,well,334,0,"Contaminated: Biological",0,19.0519
Hawassa,Rural,Rural,well,186,0,"Contaminated: Chemical",9.99089,0
Hawassa,Rural,Rural,well,376,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,tap_in_home,368,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,294,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,well,326,0,"Contaminated: Biological",0,318.664
Hawassa,Rural,Rural,well,250,0,"Contaminated: Biological",0,35.3227
Hawassa,Rural,Rural,tap_in_home_broken,948,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,586,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3396,240,NULL,NULL,NULL
Hawassa,Rural,Rural,well,306,0,"Contaminated: Chemical",5.53292,0
Hawassa,Rural,Rural,shared_tap,2930,235,NULL,NULL,NULL
Hawassa,Rural,Rural,well,296,0,"Contaminated: Chemical",8.40271,0
Hawassa,Rural,Rural,tap_in_home_broken,444,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,208,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,tap_in_home,496,0,NULL,NULL,NULL
Hawassa,Rural,Rural,river,818,17,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,304,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,326,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,308,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,396,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,shared_tap,1518,133,NULL,NULL,NULL
Hawassa,Rural,Rural,well,204,0,"Contaminated: Chemical",9.27398,0
Hawassa,Rural,Rural,well,294,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,well,352,0,Clean,0.0914508,0.00000677953
Hawassa,Rural,Rural,well,328,0,Clean,0.0151287,0.0000744419
Hawassa,Rural,Rural,well,280,0,"Contaminated: Chemical",4.15128,0
Hawassa,Rural,Rural,well,352,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,well,216,0,"Contaminated: Biological",0,33.4906
Hawassa,Rural,Rural,tap_in_home,856,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3928,240,NULL,NULL,NULL
Hawassa,Rural,Rural,river,506,25,NULL,NULL,NULL
Hawassa,Rural,Rural,well,294,0,"Contaminated: Biological",0,267.371
Hawassa,Rural,Rural,well,374,0,"Contaminated: Chemical",5.0836,0
Hawassa,Rural,Rural,well,380,0,"Contaminated: Biological",0,40.3444
Hawassa,Rural,Rural,well,332,0,"Contaminated: Biological",0,495.898
Hawassa,Rural,Rural,well,328,0,"Contaminated: Chemical",2.75325,0
Hawassa,Rural,Rural,well,274,0,"Contaminated: Chemical",5.72204,0
Hawassa,Rural,Rural,well,284,0,"Contaminated: Biological",0,318.664
Hawassa,Rural,Rural,well,218,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,tap_in_home_broken,666,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,228,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,well,268,0,"Contaminated: Chemical",6.31296,0
Hawassa,Rural,Rural,well,240,0,Clean,0.0112964,0.0000862613
Hawassa,Rural,Rural,shared_tap,2954,237,NULL,NULL,NULL
Hawassa,Rural,Rural,well,162,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,shared_tap,3090,30,NULL,NULL,NULL
Hawassa,Rural,Rural,well,384,0,"Contaminated: Biological",0,495.898
Hawassa,Rural,Rural,well,238,0,"Contaminated: Biological",0,39.4994
Hawassa,Rural,Rural,shared_tap,3396,240,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,984,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,240,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,river,982,28,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,732,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,450,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,394,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,366,0,"Contaminated: Chemical",6.76967,0
Hawassa,Rural,Rural,well,262,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,tap_in_home_broken,812,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,462,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,314,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,tap_in_home_broken,342,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,364,0,"Contaminated: Biological",0,18.884
Hawassa,Rural,Rural,tap_in_home,866,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,298,0,"Contaminated: Chemical",5.8174,0
Hawassa,Rural,Rural,well,390,0,"Contaminated: Chemical",1.62172,0
Hawassa,Rural,Rural,tap_in_home,796,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,162,0,"Contaminated: Biological",0,9.41831
Hawassa,Rural,Rural,tap_in_home,580,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,490,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,920,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,160,0,"Contaminated: Biological",0,8.59613
Hawassa,Rural,Rural,tap_in_home,738,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,348,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,well,174,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,well,200,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,well,194,0,"Contaminated: Biological",0,495.898
Hawassa,Rural,Rural,well,258,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,well,178,0,"Contaminated: Chemical",7.94584,0
Hawassa,Rural,Rural,tap_in_home,378,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,286,0,"Contaminated: Biological",0,11.6207
Hawassa,Rural,Rural,well,164,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,well,346,0,"Contaminated: Biological",0,12.0649
Hawassa,Rural,Rural,shared_tap,856,85,NULL,NULL,NULL
Hawassa,Rural,Rural,well,314,0,"Contaminated: Biological",0,30.8598
Hawassa,Rural,Rural,well,334,0,"Contaminated: Chemical",7.22938,0
Hawassa,Rural,Rural,well,242,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,tap_in_home,334,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3692,30,NULL,NULL,NULL
Hawassa,Rural,Rural,well,394,0,"Contaminated: Chemical",4.07502,0
Hawassa,Rural,Rural,well,292,0,"Contaminated: Chemical",7.14727,0
Hawassa,Rural,Rural,tap_in_home_broken,814,0,NULL,NULL,NULL
Hawassa,Rural,Rural,river,632,28,NULL,NULL,NULL
Hawassa,Rural,Rural,well,324,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,well,262,0,Clean,0.0591724,0.0000562279
Hawassa,Rural,Rural,shared_tap,1276,115,NULL,NULL,NULL
Hawassa,Rural,Rural,well,198,0,Clean,0.0851189,0.0000571601
Hawassa,Rural,Rural,well,166,0,"Contaminated: Biological",0,7.62128
Hawassa,Rural,Rural,well,284,0,"Contaminated: Chemical",6.63441,0
Hawassa,Rural,Rural,shared_tap,2568,28,NULL,NULL,NULL
Hawassa,Rural,Rural,well,292,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,shared_tap,1716,147,NULL,NULL,NULL
Hawassa,Rural,Rural,well,322,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,well,282,0,"Contaminated: Biological",0,267.371
Hawassa,Rural,Rural,river,786,10,NULL,NULL,NULL
Hawassa,Rural,Rural,well,260,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,tap_in_home_broken,970,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,236,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,tap_in_home,784,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,226,0,"Contaminated: Chemical",9.43945,0
Hawassa,Rural,Rural,well,358,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,well,310,0,"Contaminated: Chemical",4.46876,0
Hawassa,Rural,Rural,tap_in_home,750,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,194,0,Clean,0.0459613,0.0000530387
Hawassa,Rural,Rural,well,238,0,"Contaminated: Chemical",3.12991,0
Hawassa,Rural,Rural,river,984,14,NULL,NULL,NULL
Hawassa,Rural,Rural,river,806,15,NULL,NULL,NULL
Hawassa,Rural,Rural,well,372,0,Clean,0.0511462,0.0000234831
Hawassa,Rural,Rural,tap_in_home_broken,768,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,382,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,380,0,Clean,0.0175531,0.0000364132
Hawassa,Rural,Rural,well,234,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,well,228,0,"Contaminated: Chemical",6.59504,0
Hawassa,Rural,Rural,well,270,0,"Contaminated: Chemical",4.5117,0
Hawassa,Rural,Rural,river,504,22,NULL,NULL,NULL
Hawassa,Rural,Rural,well,312,0,"Contaminated: Chemical",5.22969,0
Hawassa,Rural,Rural,tap_in_home_broken,712,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,242,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,tap_in_home_broken,356,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,334,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,938,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,206,0,"Contaminated: Biological",0,485.162
Hawassa,Rural,Rural,tap_in_home_broken,486,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,330,0,"Contaminated: Chemical",9.79821,0
Hawassa,Rural,Rural,well,212,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,tap_in_home_broken,554,0,NULL,NULL,NULL
Hawassa,Rural,Rural,river,520,16,NULL,NULL,NULL
Hawassa,Rural,Rural,well,324,0,Clean,0.0505018,0.0000375984
Hawassa,Rural,Rural,well,268,0,"Contaminated: Chemical",7.11654,0
Hawassa,Rural,Rural,well,236,0,"Contaminated: Biological",0,9.36633
Hawassa,Rural,Rural,well,302,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,tap_in_home_broken,336,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,1818,24,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,826,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,992,95,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,528,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,326,0,"Contaminated: Chemical",3.08855,0
Hawassa,Rural,Rural,well,252,0,"Contaminated: Chemical",2.42586,0
Hawassa,Rural,Rural,river,912,13,NULL,NULL,NULL
Hawassa,Rural,Rural,well,362,0,"Contaminated: Biological",0,495.898
Hawassa,Rural,Rural,well,234,0,"Contaminated: Chemical",9.60188,0
Hawassa,Rural,Rural,well,250,0,"Contaminated: Chemical",6.67965,0
Hawassa,Rural,Rural,well,232,0,Clean,0.0232239,0.0000496688
Hawassa,Rural,Rural,well,228,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,tap_in_home,334,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,418,53,NULL,NULL,NULL
Hawassa,Rural,Rural,well,320,0,"Contaminated: Chemical",9.22016,0
Hawassa,Rural,Rural,well,316,0,"Contaminated: Biological",0,495.898
Hawassa,Rural,Rural,well,204,0,"Contaminated: Chemical",2.71233,0
Hawassa,Rural,Rural,shared_tap,1774,24,NULL,NULL,NULL
Hawassa,Rural,Rural,well,372,0,"Contaminated: Chemical",4.40906,0
Hawassa,Rural,Rural,well,260,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,tap_in_home,818,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3102,30,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,2494,203,NULL,NULL,NULL
Hawassa,Rural,Rural,well,398,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,well,292,0,"Contaminated: Chemical",7.8483,0
Hawassa,Rural,Rural,river,766,29,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,312,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,208,0,"Contaminated: Chemical",6.40824,0
Hawassa,Rural,Rural,tap_in_home,780,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,240,0,"Contaminated: Chemical",6.23969,0
Hawassa,Rural,Rural,tap_in_home_broken,452,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,396,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,336,0,"Contaminated: Biological",0,38.5898
Hawassa,Rural,Rural,well,380,0,"Contaminated: Chemical",5.9514,0
Hawassa,Rural,Rural,well,364,0,"Contaminated: Chemical",9.42974,0
Hawassa,Rural,Rural,well,320,0,"Contaminated: Chemical",1.65062,0
Hawassa,Rural,Rural,well,384,0,"Contaminated: Chemical",2.70606,0
Hawassa,Rural,Rural,well,238,0,"Contaminated: Biological",0,267.371
Hawassa,Rural,Rural,shared_tap,1160,20,NULL,NULL,NULL
Hawassa,Rural,Rural,well,220,0,"Contaminated: Biological",0,182.88
Hawassa,Rural,Rural,well,208,0,"Contaminated: Biological",0,318.664
Hawassa,Rural,Rural,tap_in_home,812,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,372,0,"Contaminated: Biological",0,49.9505
Hawassa,Rural,Rural,tap_in_home,832,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,328,0,"Contaminated: Chemical",3.25153,0
Hawassa,Rural,Rural,well,224,0,Clean,0.079419,0.0000281079
Hawassa,Rural,Rural,well,286,0,"Contaminated: Biological",0,33.9828
Hawassa,Rural,Rural,well,240,0,"Contaminated: Biological",0,20.0624
Hawassa,Rural,Rural,river,554,6,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,620,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,280,0,"Contaminated: Chemical",7.64948,0
Hawassa,Rural,Rural,shared_tap,2356,27,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,564,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,272,0,"Contaminated: Chemical",5.91137,0
Hawassa,Rural,Rural,well,288,0,Clean,0.0866436,0.0000302448
Hawassa,Rural,Rural,shared_tap,1160,107,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,1932,24,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,1472,129,NULL,NULL,NULL
Hawassa,Rural,Rural,well,270,0,"Contaminated: Chemical",1.39456,0
Hawassa,Rural,Rural,well,200,0,"Contaminated: Biological",0,20.4516
Hawassa,Rural,Rural,tap_in_home,782,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,268,0,"Contaminated: Biological",0,96.6341
Hawassa,Rural,Rural,river,638,5,NULL,NULL,NULL
Hawassa,Rural,Rural,well,368,0,"Contaminated: Chemical",8.68592,0
Hawassa,Rural,Rural,well,198,0,"Contaminated: Chemical",8.42806,0
Hawassa,Rural,Rural,tap_in_home,420,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,384,0,"Contaminated: Chemical",8.98995,0
Hawassa,Rural,Rural,tap_in_home,422,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,348,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,374,0,"Contaminated: Biological",0,3.89025
Hawassa,Rural,Rural,shared_tap,3456,30,NULL,NULL,NULL
Hawassa,Rural,Rural,well,338,0,"Contaminated: Chemical",5.037,0
Hawassa,Rural,Rural,tap_in_home_broken,834,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,822,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,180,0,"Contaminated: Biological",0,318.664
Hawassa,Rural,Rural,well,172,0,"Contaminated: Biological",0,495.898
Hawassa,Rural,Rural,tap_in_home_broken,566,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,366,0,"Contaminated: Biological",0,18.7866
Hawassa,Rural,Rural,well,272,0,"Contaminated: Chemical",3.69408,0
Hawassa,Rural,Rural,shared_tap,428,54,NULL,NULL,NULL
Hawassa,Rural,Rural,well,210,0,"Contaminated: Biological",0,318.664
Hawassa,Rural,Rural,well,194,0,"Contaminated: Biological",0,318.664
Hawassa,Rural,Rural,well,206,0,"Contaminated: Chemical",2.27141,0
Hawassa,Rural,Rural,well,274,0,"Contaminated: Chemical",9.94819,0
Hawassa,Rural,Rural,river,558,25,NULL,NULL,NULL
Hawassa,Rural,Rural,well,280,0,"Contaminated: Biological",0,318.664
Hawassa,Rural,Rural,well,226,0,"Contaminated: Chemical",7.41301,0
Hawassa,Rural,Rural,tap_in_home,700,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,444,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,304,0,"Contaminated: Chemical",2.14802,0
Hawassa,Rural,Rural,shared_tap,2720,29,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3224,30,NULL,NULL,NULL
Hawassa,Rural,Rural,well,326,0,"Contaminated: Biological",0,40.6606
Hawassa,Rural,Rural,well,314,0,"Contaminated: Chemical",6.06722,0
Hawassa,Rural,Rural,shared_tap,1202,21,NULL,NULL,NULL
Hawassa,Rural,Rural,well,208,0,Clean,0.0240775,0.0000342235
Hawassa,Rural,Rural,tap_in_home,896,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3816,240,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,962,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,336,0,"Contaminated: Chemical",1.0318,0
Hawassa,Rural,Rural,tap_in_home_broken,870,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,442,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,302,0,"Contaminated: Chemical",4.34367,0
Hawassa,Rural,Rural,well,300,0,"Contaminated: Chemical",4.30287,0
Hawassa,Rural,Rural,tap_in_home,306,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,882,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3032,240,NULL,NULL,NULL
Hawassa,Rural,Rural,well,248,0,"Contaminated: Chemical",8.85917,0
Hawassa,Rural,Rural,well,356,0,"Contaminated: Biological",0,31.1391
Hawassa,Rural,Rural,shared_tap,3142,240,NULL,NULL,NULL
Hawassa,Rural,Rural,well,186,0,"Contaminated: Chemical",8.53934,0
Hawassa,Rural,Rural,well,332,0,"Contaminated: Biological",0,0.91929
Hawassa,Rural,Rural,well,370,0,"Contaminated: Biological",0,262.668
Hawassa,Rural,Rural,well,256,0,"Contaminated: Chemical",3.45886,0
Hawassa,Rural,Rural,shared_tap,2694,28,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3970,240,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,1396,22,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,3570,240,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home_broken,712,0,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,928,19,NULL,NULL,NULL
Hawassa,Rural,Rural,shared_tap,1950,25,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,390,0,NULL,NULL,NULL
Hawassa,Rural,Rural,tap_in_home,700,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,382,0,"Contaminated: Biological",0,267.371
Hawassa,Rural,Rural,shared_tap,1608,139,NULL,NULL,NULL
Hawassa,Rural,Rural,well,200,0,"Contaminated: Chemical",3.0162,0
Hawassa,Rural,Rural,tap_in_home_broken,992,0,NULL,NULL,NULL
Hawassa,Rural,Rural,well,294,0,"Contaminated: Chemical",1.10043,0
