address,town_name,province_name,source_id,type_of_water_source,results
"28 Julius Nyerere Drive",Rural,Amanzi,AmRu14321224,tap_in_home_broken,NULL
"39 Julius Nyerere Drive",Rural,Amanzi,AmRu14322224,shared_tap,NULL
"23 Julius Nyerere Drive",Rural,Amanzi,AmRu14323224,tap_in_home_broken,NULL
"43 Julius Nyerere Drive",Rural,Amanzi,AmRu14324224,tap_in_home_broken,NULL
"36 Julius Nyerere Drive",Rural,Amanzi,AmRu14325224,tap_in_home,NULL
"45 Julius Nyerere Drive",Rural,Amanzi,AmRu14326224,tap_in_home_broken,NULL
"48 Julius Nyerere Drive",Rural,Amanzi,AmRu14327224,tap_in_home,NULL
"24 Julius Nyerere Drive",Rural,Amanzi,AmRu14328224,tap_in_home,NULL
"17 Julius Nyerere Drive",Rural,Amanzi,AmRu14329224,tap_in_home_broken,NULL
"49 Julius Nyerere Drive",Rural,Amanzi,AmRu14330224,tap_in_home_broken,NULL
"26 Julius Nyerere Drive",Rural,Amanzi,AmRu14331224,well,Clean
"22 Julius Nyerere Drive",Rural,Amanzi,AmRu14332224,tap_in_home_broken,NULL
"30 Julius Nyerere Drive",Rural,Amanzi,AmRu14333224,tap_in_home,NULL
"21 Julius Nyerere Drive",Rural,Amanzi,AmRu14334224,tap_in_home_broken,NULL
"38 Julius Nyerere Drive",Rural,Amanzi,AmRu14335224,well,Clean
"19 Julius Nyerere Drive",Rural,Amanzi,AmRu14336224,tap_in_home_broken,NULL
"25 Julius Nyerere Drive",Rural,Amanzi,AmRu14337224,tap_in_home,NULL
"1 Julius Nyerere Drive",Rural,Amanzi,AmRu14338224,tap_in_home,NULL
"32 Julius Nyerere Drive",Rural,Amanzi,AmRu14339224,well,"Contaminated: Chemical"
"5 Julius Nyerere Drive",Rural,Amanzi,AmRu14340224,tap_in_home,NULL
"47 Julius Nyerere Drive",Rural,Amanzi,AmRu14341224,tap_in_home_broken,NULL
"4 Julius Nyerere Drive",Rural,Amanzi,AmRu14342224,well,"Contaminated: Biological"
"18 Julius Nyerere Drive",Rural,Amanzi,AmRu14343224,tap_in_home_broken,NULL
"16 Julius Nyerere Drive",Rural,Amanzi,AmRu14344224,river,NULL
"9 Julius Nyerere Drive",Rural,Amanzi,AmRu14345224,well,Clean
"44 Julius Nyerere Drive",Rural,Amanzi,AmRu14346224,tap_in_home,NULL
"27 Julius Nyerere Drive",Rural,Amanzi,AmRu14347224,well,"Contaminated: Biological"
"41 Julius Nyerere Drive",Rural,Amanzi,AmRu14348224,tap_in_home_broken,NULL
"3 Julius Nyerere Drive",Rural,Amanzi,AmRu14349224,tap_in_home,NULL
"46 Julius Nyerere Drive",Rural,Amanzi,AmRu14350224,tap_in_home,NULL
"42 Julius Nyerere Drive",Rural,Amanzi,AmRu14351224,tap_in_home,NULL
"14 Julius Nyerere Drive",Rural,Amanzi,AmRu14352224,well,Clean
"13 Julius Nyerere Drive",Rural,Amanzi,AmRu14353224,tap_in_home,NULL
"34 Julius Nyerere Drive",Rural,Amanzi,AmRu14354224,tap_in_home,NULL
"50 Julius Nyerere Drive",Rural,Amanzi,AmRu14355224,well,Clean
"29 Julius Nyerere Drive",Rural,Amanzi,AmRu14356224,tap_in_home_broken,NULL
"11 Julius Nyerere Drive",Rural,Amanzi,AmRu14357224,well,"Contaminated: Chemical"
"35 Julius Nyerere Drive",Rural,Amanzi,AmRu14358224,tap_in_home_broken,NULL
"31 Julius Nyerere Drive",Rural,Amanzi,AmRu14359224,well,"Contaminated: Biological"
"3 Leakey Avenue",Rural,Amanzi,AmRu14360224,tap_in_home_broken,NULL
"27 Leakey Avenue",Rural,Amanzi,AmRu14361224,well,Clean
"20 Leakey Avenue",Rural,Amanzi,AmRu14362224,tap_in_home_broken,NULL
"24 Leakey Avenue",Rural,Amanzi,AmRu14363224,well,Clean
"34 Leakey Avenue",Rural,Amanzi,AmRu14364224,well,"Contaminated: Chemical"
"63 Leakey Avenue",Rural,Amanzi,AmRu14365224,well,"Contaminated: Chemical"
"60 Leakey Avenue",Rural,Amanzi,AmRu14366224,well,"Contaminated: Chemical"
"4 Leakey Avenue",Rural,Amanzi,AmRu14367224,tap_in_home,NULL
"51 Leakey Avenue",Rural,Amanzi,AmRu14368224,shared_tap,NULL
"51 Leakey Avenue",Rural,Amanzi,AmRu14368224,shared_tap,NULL
"51 Leakey Avenue",Rural,Amanzi,AmRu14368224,shared_tap,NULL
"51 Leakey Avenue",Rural,Amanzi,AmRu14368224,shared_tap,NULL
"51 Leakey Avenue",Rural,Amanzi,AmRu14368224,shared_tap,NULL
"51 Leakey Avenue",Rural,Amanzi,AmRu14368224,shared_tap,NULL
"51 Leakey Avenue",Rural,Amanzi,AmRu14368224,shared_tap,NULL
"51 Leakey Avenue",Rural,Amanzi,AmRu14368224,shared_tap,NULL
"8 Leakey Avenue",Rural,Amanzi,AmRu14369224,well,"Contaminated: Chemical"
"56 Leakey Avenue",Rural,Amanzi,AmRu14370224,well,Clean
"2 Leakey Avenue",Rural,Amanzi,AmRu14371224,well,Clean
"45 Leakey Avenue",Rural,Amanzi,AmRu14372224,well,"Contaminated: Chemical"
"66 Leakey Avenue",Rural,Amanzi,AmRu14373224,tap_in_home,NULL
"1 Leakey Avenue",Rural,Amanzi,AmRu14374224,tap_in_home,NULL
"46 Leakey Avenue",Rural,Amanzi,AmRu14375224,well,"Contaminated: Chemical"
"12 Leakey Avenue",Rural,Amanzi,AmRu14376224,well,"Contaminated: Chemical"
"11 Leakey Avenue",Rural,Amanzi,AmRu14377224,tap_in_home_broken,NULL
"7 Leakey Avenue",Rural,Amanzi,AmRu14378224,tap_in_home,NULL
"36 Leakey Avenue",Rural,Amanzi,AmRu14379224,well,Clean
"44 Leakey Avenue",Rural,Amanzi,AmRu14380224,shared_tap,NULL
"44 Leakey Avenue",Rural,Amanzi,AmRu14380224,shared_tap,NULL
"44 Leakey Avenue",Rural,Amanzi,AmRu14380224,shared_tap,NULL
"44 Leakey Avenue",Rural,Amanzi,AmRu14380224,shared_tap,NULL
"44 Leakey Avenue",Rural,Amanzi,AmRu14380224,shared_tap,NULL
"44 Leakey Avenue",Rural,Amanzi,AmRu14380224,shared_tap,NULL
"44 Leakey Avenue",Rural,Amanzi,AmRu14380224,shared_tap,NULL
"44 Leakey Avenue",Rural,Amanzi,AmRu14380224,shared_tap,NULL
"59 Leakey Avenue",Rural,Amanzi,AmRu14381224,shared_tap,NULL
"28 Leakey Avenue",Rural,Amanzi,AmRu14382224,tap_in_home_broken,NULL
"15 Leakey Avenue",Rural,Amanzi,AmRu14383224,tap_in_home,NULL
"22 Leakey Avenue",Rural,Amanzi,AmRu14384224,tap_in_home_broken,NULL
"48 Leakey Avenue",Rural,Amanzi,AmRu14385224,tap_in_home_broken,NULL
"25 Leakey Avenue",Rural,Amanzi,AmRu14386224,tap_in_home,NULL
"38 Leakey Avenue",Rural,Amanzi,AmRu14387224,tap_in_home,NULL
"37 Leakey Avenue",Rural,Amanzi,AmRu14388224,tap_in_home_broken,NULL
"26 Leakey Avenue",Rural,Amanzi,AmRu14389224,tap_in_home_broken,NULL
"61 Leakey Avenue",Rural,Amanzi,AmRu14390224,well,"Contaminated: Chemical"
"16 Leakey Avenue",Rural,Amanzi,AmRu14391224,shared_tap,NULL
"50 Leakey Avenue",Rural,Amanzi,AmRu14392224,tap_in_home,NULL
"6 Leakey Avenue",Rural,Amanzi,AmRu14393224,tap_in_home_broken,NULL
"65 Leakey Avenue",Rural,Amanzi,AmRu14394224,tap_in_home,NULL
"67 Leakey Avenue",Rural,Amanzi,AmRu14395224,well,"Contaminated: Chemical"
"54 Leakey Avenue",Rural,Amanzi,AmRu14396224,well,Clean
"35 Leakey Avenue",Rural,Amanzi,AmRu14397224,tap_in_home,NULL
"43 Leakey Avenue",Rural,Amanzi,AmRu14398224,tap_in_home,NULL
"19 Leakey Avenue",Rural,Amanzi,AmRu14399224,tap_in_home_broken,NULL
"64 Leakey Avenue",Rural,Amanzi,AmRu14400224,tap_in_home,NULL
"30 Leakey Avenue",Rural,Amanzi,AmRu14401224,tap_in_home_broken,NULL
"58 Leakey Avenue",Rural,Amanzi,AmRu14402224,tap_in_home,NULL
"53 Leakey Avenue",Rural,Amanzi,AmRu14403224,well,"Contaminated: Chemical"
"23 Leakey Avenue",Rural,Amanzi,AmRu14404224,well,"Contaminated: Biological"
"40 Leakey Avenue",Rural,Amanzi,AmRu14405224,tap_in_home,NULL
"13 Leakey Avenue",Rural,Amanzi,AmRu14406224,tap_in_home_broken,NULL
"49 Leakey Avenue",Rural,Amanzi,AmRu14407224,tap_in_home_broken,NULL
"41 Leakey Avenue",Rural,Amanzi,AmRu14408224,well,Clean
"5 Leakey Avenue",Rural,Amanzi,AmRu14409224,tap_in_home_broken,NULL
"57 Leakey Avenue",Rural,Amanzi,AmRu14410224,well,Clean
"17 Leakey Avenue",Rural,Amanzi,AmRu14411224,tap_in_home_broken,NULL
"47 Leakey Avenue",Rural,Amanzi,AmRu14412224,tap_in_home_broken,NULL
"18 Leakey Avenue",Rural,Amanzi,AmRu14413224,tap_in_home,NULL
"55 Leakey Avenue",Rural,Amanzi,AmRu14414224,tap_in_home_broken,NULL
"42 Leakey Avenue",Rural,Amanzi,AmRu14415224,well,Clean
"32 Leakey Avenue",Rural,Amanzi,AmRu14416224,tap_in_home_broken,NULL
"70 Leakey Avenue",Rural,Amanzi,AmRu14417224,tap_in_home,NULL
"14 Leakey Avenue",Rural,Amanzi,AmRu14418224,tap_in_home_broken,NULL
"21 Leakey Avenue",Rural,Amanzi,AmRu14419224,shared_tap,NULL
"39 Leakey Avenue",Rural,Amanzi,AmRu14420224,well,"Contaminated: Biological"
"31 Leakey Avenue",Rural,Amanzi,AmRu14421224,tap_in_home_broken,NULL
"52 Leakey Avenue",Rural,Amanzi,AmRu14422224,tap_in_home_broken,NULL
"62 Leakey Avenue",Rural,Amanzi,AmRu14423224,well,"Contaminated: Chemical"
"29 Leakey Avenue",Rural,Amanzi,AmRu14424224,well,Clean
"68 Leakey Avenue",Rural,Amanzi,AmRu14425224,tap_in_home,NULL
"9 Leakey Avenue",Rural,Amanzi,AmRu14426224,well,"Contaminated: Chemical"
"33 Leakey Avenue",Rural,Amanzi,AmRu14427224,well,"Contaminated: Chemical"
"10 Leakey Avenue",Rural,Amanzi,AmRu14428224,tap_in_home,NULL
"69 Leakey Avenue",Rural,Amanzi,AmRu14429224,tap_in_home,NULL
"54 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14430224,tap_in_home_broken,NULL
"13 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14431224,tap_in_home,NULL
"38 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14432224,well,"Contaminated: Chemical"
"11 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14433224,well,"Contaminated: Chemical"
"6 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14434224,tap_in_home,NULL
"18 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14435224,tap_in_home,NULL
"17 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14436224,tap_in_home,NULL
"52 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14437224,tap_in_home,NULL
"14 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14438224,tap_in_home,NULL
"42 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14439224,well,Clean
"30 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14440224,well,"Contaminated: Chemical"
"12 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14441224,tap_in_home,NULL
"32 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14442224,well,Clean
"56 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14443224,tap_in_home,NULL
"2 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14444224,tap_in_home_broken,NULL
"60 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14445224,tap_in_home_broken,NULL
"22 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14446224,tap_in_home_broken,NULL
"46 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14447224,well,Clean
"16 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14448224,tap_in_home_broken,NULL
"26 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14449224,shared_tap,NULL
"26 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14449224,shared_tap,NULL
"26 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14449224,shared_tap,NULL
"26 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14449224,shared_tap,NULL
"26 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14449224,shared_tap,NULL
"26 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14449224,shared_tap,NULL
"26 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14449224,shared_tap,NULL
"26 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14449224,shared_tap,NULL
"50 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14450224,well,Clean
"3 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14451224,tap_in_home_broken,NULL
"28 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14452224,shared_tap,NULL
"40 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14453224,tap_in_home_broken,NULL
"58 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14454224,tap_in_home_broken,NULL
"24 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14455224,shared_tap,NULL
"24 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14455224,shared_tap,NULL
"24 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14455224,shared_tap,NULL
"24 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14455224,shared_tap,NULL
"24 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14455224,shared_tap,NULL
"24 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14455224,shared_tap,NULL
"24 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14455224,shared_tap,NULL
"24 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14455224,shared_tap,NULL
"7 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14456224,tap_in_home_broken,NULL
"31 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14457224,tap_in_home_broken,NULL
"55 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14458224,tap_in_home,NULL
"27 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14459224,tap_in_home_broken,NULL
"4 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14460224,tap_in_home,NULL
"48 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14461224,well,"Contaminated: Biological"
"57 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14462224,tap_in_home,NULL
"5 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14463224,tap_in_home_broken,NULL
"49 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14464224,tap_in_home,NULL
"36 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14465224,shared_tap,NULL
"36 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14465224,shared_tap,NULL
"36 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14465224,shared_tap,NULL
"36 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14465224,shared_tap,NULL
"36 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14465224,shared_tap,NULL
"36 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14465224,shared_tap,NULL
"36 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14465224,shared_tap,NULL
"36 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14465224,shared_tap,NULL
"37 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14466224,well,Clean
"39 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14467224,tap_in_home_broken,NULL
"34 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14468224,well,Clean
"9 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14469224,tap_in_home_broken,NULL
"44 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14470224,shared_tap,NULL
"44 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14470224,shared_tap,NULL
"44 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14470224,shared_tap,NULL
"44 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14470224,shared_tap,NULL
"44 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14470224,shared_tap,NULL
"44 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14470224,shared_tap,NULL
"44 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14470224,shared_tap,NULL
"44 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14470224,shared_tap,NULL
"53 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14471224,well,Clean
"43 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14472224,tap_in_home,NULL
"15 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14473224,well,Clean
"1 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14474224,shared_tap,NULL
"1 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14474224,shared_tap,NULL
"1 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14474224,shared_tap,NULL
"1 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14474224,shared_tap,NULL
"1 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14474224,shared_tap,NULL
"1 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14474224,shared_tap,NULL
"1 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14474224,shared_tap,NULL
"1 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14474224,shared_tap,NULL
"25 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14475224,tap_in_home,NULL
"19 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14476224,tap_in_home_broken,NULL
"41 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14477224,well,"Contaminated: Chemical"
"35 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14478224,tap_in_home,NULL
"23 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14479224,tap_in_home,NULL
"59 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14480224,well,"Contaminated: Biological"
"21 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14481224,tap_in_home,NULL
"29 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14482224,tap_in_home_broken,NULL
"51 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14483224,tap_in_home_broken,NULL
"33 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14484224,well,Clean
"10 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14485224,shared_tap,NULL
"45 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14486224,tap_in_home_broken,NULL
"20 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14487224,tap_in_home,NULL
"47 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14488224,tap_in_home,NULL
"8 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14489224,shared_tap,NULL
"8 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14489224,shared_tap,NULL
"8 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14489224,shared_tap,NULL
"8 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14489224,shared_tap,NULL
"8 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14489224,shared_tap,NULL
"8 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14489224,shared_tap,NULL
"8 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14489224,shared_tap,NULL
"8 Jomo Kenyatta Boulevard",Rural,Amanzi,AmRu14489224,shared_tap,NULL
"104 Desmond Tutu Road",Rural,Amanzi,AmRu14490224,tap_in_home,NULL
"127 Desmond Tutu Road",Rural,Amanzi,AmRu14491224,tap_in_home_broken,NULL
"122 Desmond Tutu Road",Rural,Amanzi,AmRu14492224,well,Clean
"89 Desmond Tutu Road",Rural,Amanzi,AmRu14493224,well,"Contaminated: Chemical"
"124 Desmond Tutu Road",Rural,Amanzi,AmRu14494224,well,Clean
"111 Desmond Tutu Road",Rural,Amanzi,AmRu14495224,tap_in_home,NULL
"81 Desmond Tutu Road",Rural,Amanzi,AmRu14496224,tap_in_home,NULL
"26 Desmond Tutu Road",Rural,Amanzi,AmRu14497224,well,"Contaminated: Chemical"
"72 Desmond Tutu Road",Rural,Amanzi,AmRu14498224,well,Clean
"68 Desmond Tutu Road",Rural,Amanzi,AmRu14499224,tap_in_home_broken,NULL
"29 Desmond Tutu Road",Rural,Amanzi,AmRu14500224,tap_in_home_broken,NULL
"61 Desmond Tutu Road",Rural,Amanzi,AmRu14501224,well,"Contaminated: Chemical"
"147 Desmond Tutu Road",Rural,Amanzi,AmRu14502224,tap_in_home_broken,NULL
"4 Desmond Tutu Road",Rural,Amanzi,AmRu14503224,well,Clean
"149 Desmond Tutu Road",Rural,Amanzi,AmRu14504224,tap_in_home,NULL
"105 Desmond Tutu Road",Rural,Amanzi,AmRu14505224,well,"Contaminated: Chemical"
"47 Desmond Tutu Road",Rural,Amanzi,AmRu14506224,tap_in_home_broken,NULL
"118 Desmond Tutu Road",Rural,Amanzi,AmRu14507224,shared_tap,NULL
"80 Desmond Tutu Road",Rural,Amanzi,AmRu14508224,tap_in_home,NULL
"141 Desmond Tutu Road",Rural,Amanzi,AmRu14509224,tap_in_home,NULL
"123 Desmond Tutu Road",Rural,Amanzi,AmRu14510224,tap_in_home,NULL
"134 Desmond Tutu Road",Rural,Amanzi,AmRu14511224,tap_in_home_broken,NULL
"101 Desmond Tutu Road",Rural,Amanzi,AmRu14512224,tap_in_home_broken,NULL
"57 Desmond Tutu Road",Rural,Amanzi,AmRu14513224,tap_in_home_broken,NULL
"21 Desmond Tutu Road",Rural,Amanzi,AmRu14514224,tap_in_home,NULL
"54 Desmond Tutu Road",Rural,Amanzi,AmRu14515224,tap_in_home_broken,NULL
"31 Desmond Tutu Road",Rural,Amanzi,AmRu14516224,tap_in_home_broken,NULL
"6 Desmond Tutu Road",Rural,Amanzi,AmRu14517224,tap_in_home,NULL
"38 Desmond Tutu Road",Rural,Amanzi,AmRu14518224,well,Clean
"33 Desmond Tutu Road",Rural,Amanzi,AmRu14519224,tap_in_home,NULL
"49 Desmond Tutu Road",Rural,Amanzi,AmRu14520224,well,"Contaminated: Chemical"
"67 Desmond Tutu Road",Rural,Amanzi,AmRu14521224,well,Clean
"96 Desmond Tutu Road",Rural,Amanzi,AmRu14522224,tap_in_home,NULL
"39 Desmond Tutu Road",Rural,Amanzi,AmRu14523224,well,Clean
"23 Desmond Tutu Road",Rural,Amanzi,AmRu14524224,shared_tap,NULL
"23 Desmond Tutu Road",Rural,Amanzi,AmRu14524224,shared_tap,NULL
"23 Desmond Tutu Road",Rural,Amanzi,AmRu14524224,shared_tap,NULL
"23 Desmond Tutu Road",Rural,Amanzi,AmRu14524224,shared_tap,NULL
"23 Desmond Tutu Road",Rural,Amanzi,AmRu14524224,shared_tap,NULL
"23 Desmond Tutu Road",Rural,Amanzi,AmRu14524224,shared_tap,NULL
"23 Desmond Tutu Road",Rural,Amanzi,AmRu14524224,shared_tap,NULL
"23 Desmond Tutu Road",Rural,Amanzi,AmRu14524224,shared_tap,NULL
"55 Desmond Tutu Road",Rural,Amanzi,AmRu14525224,tap_in_home,NULL
"144 Desmond Tutu Road",Rural,Amanzi,AmRu14526224,tap_in_home_broken,NULL
"103 Desmond Tutu Road",Rural,Amanzi,AmRu14527224,well,Clean
"65 Desmond Tutu Road",Rural,Amanzi,AmRu14528224,well,Clean
"116 Desmond Tutu Road",Rural,Amanzi,AmRu14529224,well,"Contaminated: Chemical"
"87 Desmond Tutu Road",Rural,Amanzi,AmRu14530224,shared_tap,NULL
"87 Desmond Tutu Road",Rural,Amanzi,AmRu14530224,shared_tap,NULL
"87 Desmond Tutu Road",Rural,Amanzi,AmRu14530224,shared_tap,NULL
"87 Desmond Tutu Road",Rural,Amanzi,AmRu14530224,shared_tap,NULL
"87 Desmond Tutu Road",Rural,Amanzi,AmRu14530224,shared_tap,NULL
"87 Desmond Tutu Road",Rural,Amanzi,AmRu14530224,shared_tap,NULL
"87 Desmond Tutu Road",Rural,Amanzi,AmRu14530224,shared_tap,NULL
"87 Desmond Tutu Road",Rural,Amanzi,AmRu14530224,shared_tap,NULL
"14 Desmond Tutu Road",Rural,Amanzi,AmRu14531224,tap_in_home_broken,NULL
"82 Desmond Tutu Road",Rural,Amanzi,AmRu14532224,well,"Contaminated: Chemical"
"150 Desmond Tutu Road",Rural,Amanzi,AmRu14533224,tap_in_home,NULL
"97 Desmond Tutu Road",Rural,Amanzi,AmRu14534224,tap_in_home,NULL
"85 Desmond Tutu Road",Rural,Amanzi,AmRu14535224,tap_in_home,NULL
"121 Desmond Tutu Road",Rural,Amanzi,AmRu14536224,shared_tap,NULL
"121 Desmond Tutu Road",Rural,Amanzi,AmRu14536224,shared_tap,NULL
"121 Desmond Tutu Road",Rural,Amanzi,AmRu14536224,shared_tap,NULL
"121 Desmond Tutu Road",Rural,Amanzi,AmRu14536224,shared_tap,NULL
"121 Desmond Tutu Road",Rural,Amanzi,AmRu14536224,shared_tap,NULL
"121 Desmond Tutu Road",Rural,Amanzi,AmRu14536224,shared_tap,NULL
"121 Desmond Tutu Road",Rural,Amanzi,AmRu14536224,shared_tap,NULL
"121 Desmond Tutu Road",Rural,Amanzi,AmRu14536224,shared_tap,NULL
"133 Desmond Tutu Road",Rural,Amanzi,AmRu14537224,well,Clean
"131 Desmond Tutu Road",Rural,Amanzi,AmRu14538224,tap_in_home,NULL
"114 Desmond Tutu Road",Rural,Amanzi,AmRu14539224,well,Clean
"99 Desmond Tutu Road",Rural,Amanzi,AmRu14540224,tap_in_home,NULL
"117 Desmond Tutu Road",Rural,Amanzi,AmRu14541224,tap_in_home_broken,NULL
"100 Desmond Tutu Road",Rural,Amanzi,AmRu14542224,shared_tap,NULL
"100 Desmond Tutu Road",Rural,Amanzi,AmRu14542224,shared_tap,NULL
"100 Desmond Tutu Road",Rural,Amanzi,AmRu14542224,shared_tap,NULL
"100 Desmond Tutu Road",Rural,Amanzi,AmRu14542224,shared_tap,NULL
"100 Desmond Tutu Road",Rural,Amanzi,AmRu14542224,shared_tap,NULL
"100 Desmond Tutu Road",Rural,Amanzi,AmRu14542224,shared_tap,NULL
"100 Desmond Tutu Road",Rural,Amanzi,AmRu14542224,shared_tap,NULL
"100 Desmond Tutu Road",Rural,Amanzi,AmRu14542224,shared_tap,NULL
"78 Desmond Tutu Road",Rural,Amanzi,AmRu14543224,tap_in_home_broken,NULL
"86 Desmond Tutu Road",Rural,Amanzi,AmRu14544224,tap_in_home_broken,NULL
"7 Desmond Tutu Road",Rural,Amanzi,AmRu14545224,tap_in_home,NULL
"32 Desmond Tutu Road",Rural,Amanzi,AmRu14546224,tap_in_home_broken,NULL
"98 Desmond Tutu Road",Rural,Amanzi,AmRu14547224,well,Clean
"42 Desmond Tutu Road",Rural,Amanzi,AmRu14548224,tap_in_home_broken,NULL
"15 Desmond Tutu Road",Rural,Amanzi,AmRu14549224,shared_tap,NULL
"15 Desmond Tutu Road",Rural,Amanzi,AmRu14549224,shared_tap,NULL
"15 Desmond Tutu Road",Rural,Amanzi,AmRu14549224,shared_tap,NULL
