Project_id,source_id,Address,Town,Province,Source_type,Improvement,Source_status,Date_of_completion,Comments
14896,AkRu06289224,"143 Punda Kagame Street",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
14897,KiRu29618224,"190 Bahari Nyeupe Street",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
14898,SoRu38732224,"152 Mto Wa Ukarimu Street",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
14899,SoRu36331224,"16 Casablanca Road",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
14900,KiHa22871224,"33 Dar es Salaam Drive",Harare,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
14901,AmAs10651224,"74 Nadi Kijani Lane",Asmara,Amanzi,well,"Install UV and RO filter",Backlog,NULL,NULL
14902,SoRu39551224,"130 Angelique Street",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
14903,AmDa11768224,"27 Punda Nyerere Drive",Dahabu,Amanzi,well,"Install RO filter",Backlog,NULL,NULL
14904,KiAm22360224,"65 Nguvu Tutu Street",Amara,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14905,AmRu13024224,"32 Cairo Road",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14906,KiHa23134224,"137 Port Said Street",Harare,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
14907,AmAb09296224,"34 N'dour Avenue",Abidjan,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14908,HaRu17861224,"169 Lubumbashi Lane",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
14909,KiRu27625224,"102 Desmond Tutu Street",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
14910,SoRu35470224,"68 Monrovia Street",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
14911,HaRu18808224,"24 Khama Avenue",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
14912,AkRu02732224,"140 Nia Lane",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
14913,AmRu15074224,"33 Mto Maridadi Avenue",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14914,AmDa12048224,"65 Mto Msafi Road",Dahabu,Amanzi,river,"Drill well",Backlog,NULL,NULL
14915,AmAb09052224,"100 Kinshasa Road",Abidjan,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14916,KiZu30829224,"156 Banjul Street",Zuri,Kilimani,river,"Drill well",Backlog,NULL,NULL
14917,KiZu30940224,"139 Yaounde Street",Zuri,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
14918,SoRu36399224,"105 Nkrumah Road",Rural,Sokoto,shared_tap,"Install 6 taps nearby",Backlog,NULL,NULL
14919,AkRu06810224,"182 Fisi Nkrumah Street",Rural,Akatsi,river,"Drill well",Backlog,NULL,NULL
14920,KiRu29037224,"140 Njia Ya Maji Road",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
14921,AmAs10337224,"113 Eto'o Street",Asmara,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14922,KiRu29494224,"200 Bahari Nyeupe Street",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
14923,AmAm09666224,"85 Lumumba Lane",Amina,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14924,AkRu07004224,"45 Nungunungu Selassie Drive",Rural,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
14925,KiMr24898224,"196 Mlima Wa Matumaini Street",Mrembo,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
14926,SoRu39437224,"58 Amadou & Mariam Avenue",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
14927,AkRu07551224,"19 Mto Wa Furaha Road",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
14928,KiRu29806224,"173 Ziwa La Upendo Street",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14929,KiRu25362224,"21 Mwanza Street",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14930,HaRu20008224,"15 Milima Kali Street",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
14931,SoRu36861224,"187 Ellen Johnson Sirleaf Street",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
14932,SoIl32282224,"16 Meru Circle",Ilanga,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14933,SoRu37279224,"50 Kofi Annan Avenue",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
14934,KiIs24165224,"40 Kiboko Senghor Road",Isiqalo,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
14935,AmAm09427224,"41 Accra Avenue",Amina,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14936,AmRu15867224,"36 African Queen Road",Rural,Amanzi,river,"Drill well",Backlog,NULL,NULL
14937,AkRu05917224,"173 Mbeki Street",Rural,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
14938,AmRu14451224,"3 Jomo Kenyatta Boulevard",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14939,SoRu36795224,"47 Kamuzu Banda Road",Rural,Sokoto,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
14940,AkRu07056224,"81 Simba Tutu Street",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
14941,KiRu28929224,"44 Ziwa La Kioo Road",Rural,Kilimani,shared_tap,"Install 4 taps nearby",Backlog,NULL,NULL
14942,SoMa33575224,"54 Luxor Avenue",Majengo,Sokoto,shared_tap,"Install 7 taps nearby",Backlog,NULL,NULL
14943,AkRu04292224,"152 Asmara Street",Rural,Akatsi,shared_tap,"Install 5 taps nearby",Backlog,NULL,NULL
14944,KiRu29181224,"27 Bahari Ya Faraja Road",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
14945,KiRu29232224,"49 Bahari Ya Faraja Road",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
14946,AmBe10979224,"120 Achebe Street",Bello,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14947,KiIs23894224,"67 Farasi Makeba Street",Isiqalo,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
14948,HaYa21609224,"43 Djembe Drive",Yaounde,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
14949,KiRu27637224,"163 Desmond Tutu Street",Rural,Kilimani,shared_tap,"Install 4 taps nearby",Backlog,NULL,NULL
14950,AkRu05048224,"175 Bissau Street",Rural,Akatsi,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
14951,SoIl32694224,"104 Pwani Mchangani Road",Ilanga,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14952,SoRu34644224,"77 Simba Road",Rural,Sokoto,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
14953,KiRu29969224,"99 Special Star Road",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
14954,HaYa21584224,"37 Djembe Drive",Yaounde,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
14955,AmRu14847224,"44 Achebe Kifaru Drive",Rural,Amanzi,well,"Install UV and RO filter",Backlog,NULL,NULL
14956,AkRu08058224,"14 Milima Nyeusi Drive",Rural,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
14957,KiRu29015224,"123 Njia Ya Maji Road",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
14958,KiMr24417224,"99 Okocha Street",Mrembo,Kilimani,river,"Drill well",Backlog,NULL,NULL
14959,SoMa34466224,"7 Usman dan Fodio Way",Marang,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
14960,SoMa33673224,"132 Algiers Road",Majengo,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
14961,KiHa23471224,"50 Ladysmith Drive",Harare,Kilimani,river,"Drill well",Backlog,NULL,NULL
14962,KiAm21932224,"30 Zanzibar Crossing",Amara,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
14963,HaRu17484224,"198 Rhodes Street",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
14964,AkRu03216224,"47 Savanna Street",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
14965,AmDa11718224,"80 Paka Amanpour Road",Dahabu,Amanzi,well,"Install RO filter",Backlog,NULL,NULL
14966,HaSe20892224,"22 Pygmy Trail",Serowe,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14967,KiIs23712224,"121 Cape Coast Road",Isiqalo,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
14968,AkRu04285224,"192 Asmara Street",Rural,Akatsi,river,"Drill well",Backlog,NULL,NULL
14969,AmRu14329224,"17 Julius Nyerere Drive",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14970,SoKo33452224,"164 Mlima Wa Hekima Street",Kofi,Sokoto,river,"Drill well",Backlog,NULL,NULL
14971,AkRu08352224,"117 Freedom Road",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
14972,SoRu37255224,"3 Kofi Annan Avenue",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
14973,HaRu18967224,"129 Winnie Mandela Street",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
14974,HaRu20370224,"190 Johnny Street",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
14975,KiRu25274224,"143 Mwanza Street",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
14976,AkRu03939224,"11 Haile Selassie Avenue",Rural,Akatsi,shared_tap,"Install 4 taps nearby",Backlog,NULL,NULL
14977,HaRu18074224,"54 Bamenda Boulevard",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
14978,KiRu27360224,"35 Kaduna Road",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
14979,SoIl32926224,"42 Cape Verde Street",Ilanga,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
14980,AmRu14094224,"18 Senghor Way",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14981,AkLu01711224,"5 Mogadishu Road",Lusaka,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
14982,HaAm16011224,"159 Garang Street",Amina,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14983,KiAm22392224,"149 Nguvu Tutu Street",Amara,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14984,AkRu08933224,"69 Ladysmith Black Street",Rural,Akatsi,river,"Drill well",Backlog,NULL,NULL
14985,HaRu18084224,"32 Bamenda Boulevard",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
14986,HaAm16276224,"50 Ziwa La Kutazama Avenue",Amina,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
14987,SoCh31927224,"67 Bamako Road",Cheche,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
14988,SoKo33161224,"46 Biko Avenue",Kofi,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
14989,HaAm16026224,"157 Garang Street",Amina,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
14990,KiRu28616224,"1 Ndege Khama Drive",Rural,Kilimani,shared_tap,"Install 7 taps nearby",Backlog,NULL,NULL
14991,SoRu35435224,"7 Mandela Drive",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14992,KiRu29227224,"78 Bahari Ya Faraja Road",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14993,SoRu38719224,"44 Mto Wa Ukarimu Street",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
14994,HaRu18360224,"39 Harare Avenue",Rural,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
14995,SoRu34961224,"13 Ebony Crest",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
14996,AkRu04946224,"184 Bissau Street",Rural,Akatsi,river,"Drill well",Backlog,NULL,NULL
14997,AmDa12222224,"43 Angélique Kidjo Avenue",Dahabu,Amanzi,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
14998,KiRu27708224,"165 Desmond Tutu Street",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
14999,AkHa00765224,"20 Mbube Avenue",Harare,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
15000,KiRu26930224,"51 Zanzibar Street",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
15001,AmRu14197224,"55 Zinjathropus Street",Rural,Amanzi,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
15002,SoRu38417224,"89 Pwani Ya Joto Road",Rural,Sokoto,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
15003,KiRu29520224,"141 Bahari Nyeupe Street",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
15004,AmRu13754224,"28 Luanda Avenue",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15005,HaRu18045224,"181 Lubumbashi Lane",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
15006,AmBe11069224,"4 Achebe Street",Bello,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15007,AkHa00775224,"64 Mbube Avenue",Harare,Akatsi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15008,KiRu28810224,"200 Bahari Nzuri Street",Rural,Kilimani,shared_tap,"Install 3 taps nearby",Backlog,NULL,NULL
15009,KiMr24772224,"19 Ziwa La Amani Drive",Mrembo,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15010,AmRu15253224,"191 Mawimbi Maji Street",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15011,KiRu28485224,"7 Sungura Amanpour Road",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
15012,AmAm09915224,"87 Afro Jazz Street",Amina,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15013,KiIs23834224,"95 Farasi Makeba Street",Isiqalo,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
15014,AmAm09533224,"103 Lumumba Lane",Amina,Amanzi,well,"Install UV and RO filter",Backlog,NULL,NULL
15015,AmRu15084224,"43 Mto Maridadi Avenue",Rural,Amanzi,well,"Install RO filter",Backlog,NULL,NULL
15016,AkRu03273224,"115 Savanna Street",Rural,Akatsi,river,"Drill well",Backlog,NULL,NULL
15017,KiRu26152224,"43 Nyerere Road",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
15018,SoRu35801224,"83 Mombasa Road",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
15019,AkHa00278224,"23 Miriam Makeba Way",Harare,Akatsi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15020,SoRu39525224,"142 Angelique Street",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15021,AkKi01062224,"20 Sungura Biko Avenue",Kintampo,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
15022,HaRu19144224,"9 Miriam Makeba Drive",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
15023,KiMr24750224,"21 Ziwa La Amani Drive",Mrembo,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15024,AkRu05385224,"193 Wole Soyinka Street",Rural,Akatsi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15025,AkRu07215224,"92 Simba Tutu Street",Rural,Akatsi,shared_tap,"Install 2 taps nearby",Backlog,NULL,NULL
15026,KiMr24578224,"39 Okocha Street",Mrembo,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15027,AmBe11260224,"15 Mbuzi Mbeki Street",Bello,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15028,HaRu20700224,"164 Tuku Street",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
15029,HaAm16283224,"38 Ziwa La Kutazama Avenue",Amina,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15030,KiRu28817224,"12 Bahari Nzuri Street",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
15031,HaRu18723224,"69 Amin Road",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
15032,SoRu35929224,"96 Seychelles Street",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15033,SoRu39046224,"114 Youssou N'Dour Road",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
15034,HaAm16302224,"55 Ziwa La Kutazama Avenue",Amina,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15035,KiRu30189224,"199 Burna Boy Street",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
15036,AmRu14172224,"146 Zinjathropus Street",Rural,Amanzi,shared_tap,"Install 7 taps nearby",Backlog,NULL,NULL
15037,SoRu35910224,"64 Seychelles Street",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
15038,KiRu26661224,"24 Malabo Drive",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
15039,KiMr24268224,"57 Sokoto Avenue",Mrembo,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
15040,AmRu12893224,"27 Nairobi Boulevard",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15041,KiHa23406224,"96 Samora Machel Road",Harare,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
15042,KiRu27321224,"41 Bloemfontein Boulevard",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
15043,AmRu14303224,"6 Zinjathropus Street",Rural,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15044,SoRu37097224,"102 Nelson Mandela Street",Rural,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
15045,AkRu03905224,"9 Haile Selassie Avenue",Rural,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
15046,KiRu27949224,"5 Nyerere Ndovu Avenue",Rural,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15047,SoRu39610224,"73 Angelique Street",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
15048,KiRu25373224,"69 Mwanza Street",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
15049,SoRu36330224,"32 Casablanca Road",Rural,Sokoto,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
15050,KiRu26290224,"199 Kimathi Street",Rural,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
15051,AkRu05089224,"2 Bissau Street",Rural,Akatsi,shared_tap,"Install 5 taps nearby",Backlog,NULL,NULL
15052,KiRu29507224,"50 Bahari Nyeupe Street",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
15053,AkRu06426224,"195 Punda Kagame Street",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
15054,AmRu13875224,"105 Timbuktu Road",Rural,Amanzi,well,"Install RO filter",Backlog,NULL,NULL
15055,HaRu17274224,"39 Tangier Terrace",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
15056,AkRu08656224,"25 Waka Waka Avenue",Rural,Akatsi,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
15057,SoRu37066224,"137 Nelson Mandela Street",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
15058,SoRu37816224,"126 Kuku Kenyatta Road",Rural,Sokoto,shared_tap,"Install 3 taps nearby",Backlog,NULL,NULL
15059,AmBe10975224,"95 Achebe Street",Bello,Amanzi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15060,KiRu28024224,"32 Duma Leakey Road",Rural,Kilimani,shared_tap,"Install 4 taps nearby",Backlog,NULL,NULL
15061,HaRu17832224,"112 Tunis Road",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
15062,AkHa00678224,"198 Yvonne Chaka Street",Harare,Akatsi,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15063,SoRu38969224,"127 Asimbonanga Road",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
15064,AkRu03115224,"52 Asmara Boulevard",Rural,Akatsi,river,"Drill well",Backlog,NULL,NULL
15065,AkRu05784224,"41 Mbeki Street",Rural,Akatsi,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
15066,KiRu26936224,"200 Zanzibar Street",Rural,Kilimani,shared_tap,"Install 8 taps nearby",Backlog,NULL,NULL
15067,SoRu36012224,"123 Seychelles Street",Rural,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15068,HaRu20466224,"158 Johnny Street",Rural,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15069,KiIs23909224,"93 Farasi Makeba Street",Isiqalo,Kilimani,well,"Install RO filter",Backlog,NULL,NULL
15070,SoRu38493224,"143 Pwani Ya Joto Road",Rural,Sokoto,shared_tap,"Install 4 taps nearby",Backlog,NULL,NULL
15071,SoRu34766224,"64 Simba Road",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
15072,KiRu29738224,"174 Ziwa La Upendo Street",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
15073,KiAm22140224,"34 Lome Street",Amara,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15074,AkRu08090224,"23 Pwani Ya Utukufu Road",Rural,Akatsi,river,"Drill well",Backlog,NULL,NULL
15075,KiRu27102224,"23 Ouagadougou Way",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
15076,SoCh32227224,"57 Mali Avenue",Cheche,Sokoto,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15077,KiAm22043224,"55 Lome Street",Amara,Kilimani,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15078,AkHa00323224,"128 Oliver Tambo Street",Harare,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
15079,KiRu30134224,"141 Burna Boy Street",Rural,Kilimani,river,"Drill well",Backlog,NULL,NULL
15080,HaRu19821224,"39 Chanzo Cha Furaha Road",Rural,Hawassa,well,"Install RO filter",Backlog,NULL,NULL
15081,AkRu08628224,"68 Waka Waka Avenue",Rural,Akatsi,shared_tap,"Install 5 taps nearby",Backlog,NULL,NULL
15082,AkRu08035224,"36 Milima Nyeusi Drive",Rural,Akatsi,shared_tap,"Install 3 taps nearby",Backlog,NULL,NULL
15083,SoBa31582224,"14 Kwame Nkrumah Street",Bahari,Sokoto,well,"Install UV and RO filter",Backlog,NULL,NULL
15084,HaRu19634224,"56 Mto Mandela Avenue",Rural,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
15085,SoRu36875224,"87 Ellen Johnson Sirleaf Street",Rural,Sokoto,well,"Install RO filter",Backlog,NULL,NULL
15086,AkRu04640224,"51 Marrakech Avenue",Rural,Akatsi,well,"Install UV and RO filter",Backlog,NULL,NULL
15087,HaRu17967224,"189 Lubumbashi Lane",Rural,Hawassa,river,"Drill well",Backlog,NULL,NULL
15088,AkRu08122224,"130 Pwani Ya Utukufu Road",Rural,Akatsi,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
15089,HaZa21651224,"49 Kampala Road",Zanzibar,Hawassa,well,"Install UV and RO filter",Backlog,NULL,NULL
15090,HaRu18894224,"65 Zuma Avenue",Rural,Hawassa,shared_tap,"Install 1 taps nearby",Backlog,NULL,NULL
15091,HaRu18365224,"17 Harare Avenue",Rural,Hawassa,tap_in_home_broken,"Diagnose local infrastructure",Backlog,NULL,NULL
15092,KiRu29705224,"47 Ziwa La Upendo Street",Rural,Kilimani,well,"Install UV and RO filter",Backlog,NULL,NULL
15093,AkRu04328224,"119 Asmara Street",Rural,Akatsi,well,"Install RO filter",Backlog,NULL,NULL
15094,SoRu37158224,"90 Nelson Mandela Street",Rural,Sokoto,river,"Drill well",Backlog,NULL,NULL
